dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description
2018-02-01 19:00:00 +0000 UTC,281.85,279.15,285.15,1016,93,2,240,90,mist
2018-02-01 20:00:00 +0000 UTC,281.99,280.15,285.15,1015,71,6,220,90,light rain
2018-02-01 20:00:00 +0000 UTC,281.99,280.15,285.15,1015,71,6,220,90,mist
2018-02-01 21:00:00 +0000 UTC,281.75,280.15,284.15,1015,81,4,240,90,light rain
2018-02-01 21:00:00 +0000 UTC,281.75,280.15,284.15,1015,81,4,240,90,mist
2018-02-01 22:00:00 +0000 UTC,281.88,280.15,284.15,1016,100,4,228,90,light rain
2018-02-01 22:00:00 +0000 UTC,281.88,280.15,284.15,1016,100,4,228,90,mist
2018-02-01 23:00:00 +0000 UTC,282.15,281.15,284.15,1015,100,1,0,90,light rain
2018-02-01 23:00:00 +0000 UTC,282.15,281.15,284.15,1015,100,1,0,90,mist
2018-02-02 00:00:00 +0000 UTC,281.11,279.15,282.15,1016,100,3,246,90,light rain
2018-02-02 00:00:00 +0000 UTC,281.11,279.15,282.15,1016,100,3,246,90,mist
2018-02-02 01:00:00 +0000 UTC,279.36,277.15,281.15,1017,93,9,350,90,moderate rain
2018-02-02 01:00:00 +0000 UTC,279.36,277.15,281.15,1017,93,9,350,90,mist
2018-02-02 02:00:00 +0000 UTC,277.82,275.15,279.15,1018,93,5,10,90,moderate rain
2018-02-02 02:00:00 +0000 UTC,277.82,275.15,279.15,1018,93,5,10,90,mist
2018-02-02 03:00:00 +0000 UTC,276.49,274.15,278.15,1021,93,5,30,90,light rain
2018-02-02 03:00:00 +0000 UTC,276.49,274.15,278.15,1021,93,5,30,90,mist
2018-02-02 04:00:00 +0000 UTC,275.1,274.15,276.15,1022,100,3,40,90,mist
2018-02-02 04:00:00 +0000 UTC,275.1,274.15,276.15,1022,100,3,40,90,light rain
2018-02-02 05:00:00 +0000 UTC,274.87,274.15,276.15,1022,100,2,70,90,mist
2018-02-02 05:00:00 +0000 UTC,274.87,274.15,276.15,1022,100,2,70,90,light rain
2018-02-02 06:00:00 +0000 UTC,274.4,273.15,276.15,1023,93,2,344,90,overcast clouds
2018-02-02 07:00:00 +0000 UTC,274.42,272.15,276.15,1023,100,2,280,90,light rain
2018-02-02 08:00:00 +0000 UTC,273.38,271.15,275.15,1024,100,3,339,90,moderate rain
2018-02-02 08:00:00 +0000 UTC,273.38,271.15,275.15,1024,100,3,339,90,mist
2018-02-02 09:00:00 +0000 UTC,272.5,269.15,274.15,1024,100,3,310,90,overcast clouds
2018-02-02 10:00:00 +0000 UTC,270.76,268.15,273.15,1027,74,4,323,1,sky is clear
2018-02-02 11:00:00 +0000 UTC,270.23,267.15,272.15,1026,79,4,340,90,overcast clouds
2018-02-02 12:00:00 +0000 UTC,269.15,266.15,271.15,1027,74,3,310,75,broken clouds
2018-02-02 13:00:00 +0000 UTC,268.21,265.15,270.15,1028,78,3,0,40,scattered clouds
2018-02-02 14:00:00 +0000 UTC,267.56,264.15,269.15,1029,78,2,0,90,overcast clouds
2018-02-02 15:00:00 +0000 UTC,268.22,265.15,270.15,1029,72,4,340,40,scattered clouds
2018-02-02 16:00:00 +0000 UTC,268.75,266.15,270.15,1032,53,4,330,1,sky is clear
2018-02-02 17:00:00 +0000 UTC,269.39,267.15,271.15,1033,46,2,0,1,sky is clear
2018-02-02 18:00:00 +0000 UTC,270.2,268.15,271.15,1030,53,4,20,1,sky is clear
2018-02-02 19:00:00 +0000 UTC,271.18,270.15,272.15,1029,49,3,350,1,sky is clear
2018-02-02 20:00:00 +0000 UTC,271.51,270.15,272.15,1029,49,4,350,1,sky is clear
2018-02-02 21:00:00 +0000 UTC,272.18,271.15,273.15,1029,42,3,340,1,sky is clear
2018-02-02 22:00:00 +0000 UTC,272.1,270.15,273.15,1031,59,2,30,1,sky is clear
2018-02-02 23:00:00 +0000 UTC,272.2,270.15,273.15,1030,45,1,0,1,sky is clear
2018-02-03 00:00:00 +0000 UTC,270.88,268.15,272.15,1030,53,2,355,1,sky is clear
2018-02-03 01:00:00 +0000 UTC,269.54,267.15,271.15,1030,62,2,330,1,sky is clear
2018-02-03 02:00:00 +0000 UTC,269.2,267.15,270.15,1030,57,2,0,1,sky is clear
2018-02-03 03:00:00 +0000 UTC,268.2,266.15,269.15,1030,67,1,360,1,sky is clear
2018-02-03 04:00:00 +0000 UTC,267.09,266.15,268.15,1032,62,1,70,1,sky is clear
2018-02-03 05:00:00 +0000 UTC,266.85,265.15,268.15,1030,72,1,60,1,sky is clear
2018-02-03 06:00:00 +0000 UTC,266.51,265.15,267.15,1030,72,1,60,1,sky is clear
2018-02-03 07:00:00 +0000 UTC,265.51,264.15,266.15,1029,78,1,60,1,sky is clear
2018-02-03 08:00:00 +0000 UTC,266.15,266.15,266.15,1029,67,1,57,1,sky is clear
2018-02-03 09:00:00 +0000 UTC,267.15,267.15,267.15,1028,62,1,49,1,sky is clear
2018-02-03 10:00:00 +0000 UTC,266.83,266.15,267.15,1028,73,1,49,1,sky is clear
2018-02-03 11:00:00 +0000 UTC,266.83,266.15,267.15,1028,85,2,56,20,few clouds
2018-02-03 12:00:00 +0000 UTC,266.83,266.15,267.15,1028,79,2,56,40,scattered clouds
2018-02-03 13:00:00 +0000 UTC,266.51,265.15,267.15,1028,92,2,56,1,sky is clear
2018-02-03 14:00:00 +0000 UTC,267.15,267.15,267.15,1028,62,1,58,1,sky is clear
2018-02-03 15:00:00 +0000 UTC,268.83,268.15,269.15,1029,62,1,58,20,few clouds
2018-02-03 16:00:00 +0000 UTC,270.5,270.15,271.15,1028,53,2,150,20,few clouds
2018-02-03 17:00:00 +0000 UTC,272.15,272.15,272.15,1028,50,2,0,90,overcast clouds
2018-02-03 18:00:00 +0000 UTC,274.48,274.15,275.15,1026,40,3,0,40,scattered clouds
2018-02-03 19:00:00 +0000 UTC,275.83,275.15,276.15,1025,37,3,0,1,sky is clear
2018-02-03 20:00:00 +0000 UTC,276.83,276.15,277.15,1024,37,3,160,1,sky is clear
2018-02-03 21:00:00 +0000 UTC,277.51,276.15,278.15,1023,37,4,200,40,scattered clouds
2018-02-03 22:00:00 +0000 UTC,278.04,276.15,279.15,1022,38,2,40,90,overcast clouds
2018-02-03 23:00:00 +0000 UTC,278.2,276.15,279.15,1021,40,3,0,1,sky is clear
2018-02-04 00:00:00 +0000 UTC,276.88,274.15,278.15,1021,47,2,190,1,sky is clear
2018-02-04 01:00:00 +0000 UTC,276.2,274.15,277.15,1021,47,3,160,40,scattered clouds
2018-02-04 02:00:00 +0000 UTC,276.17,275.15,277.15,1020,43,4,170,90,overcast clouds
2018-02-04 03:00:00 +0000 UTC,276.17,275.15,277.15,1020,47,4,190,90,overcast clouds
2018-02-04 04:00:00 +0000 UTC,276.15,276.15,276.15,1020,37,5,200,90,overcast clouds
2018-02-04 05:00:00 +0000 UTC,276.15,276.15,276.15,1019,40,4,200,90,overcast clouds
2018-02-04 06:00:00 +0000 UTC,275.5,275.15,276.15,1018,47,3,180,90,overcast clouds
2018-02-04 07:00:00 +0000 UTC,275.83,275.15,276.15,1017,47,4,190,90,overcast clouds
2018-02-04 08:00:00 +0000 UTC,276.5,276.15,277.15,1017,51,6,210,75,haze
2018-02-04 09:00:00 +0000 UTC,275.58,274.15,277.15,1018,64,2,0,90,light rain
2018-02-04 09:00:00 +0000 UTC,275.58,274.15,277.15,1018,64,2,0,90,haze
2018-02-04 10:00:00 +0000 UTC,275.17,274.15,276.15,1015,94,3,200,90,moderate rain
2018-02-04 10:00:00 +0000 UTC,275.17,274.15,276.15,1015,94,3,200,90,mist
2018-02-04 11:00:00 +0000 UTC,273.83,273.15,274.15,1014,97,3,230,90,moderate rain
2018-02-04 11:00:00 +0000 UTC,273.83,273.15,274.15,1014,97,3,230,90,mist
2018-02-04 12:00:00 +0000 UTC,274.12,273.15,275.15,1015,100,2,213,90,moderate rain
2018-02-04 12:00:00 +0000 UTC,274.12,273.15,275.15,1015,100,2,213,90,mist
2018-02-04 13:00:00 +0000 UTC,274.11,273.15,275.15,1014,100,2,90,90,moderate rain
2018-02-04 13:00:00 +0000 UTC,274.11,273.15,275.15,1014,100,2,90,90,mist
2018-02-04 14:00:00 +0000 UTC,274.12,273.15,275.15,1013,100,3,20,90,moderate rain
2018-02-04 14:00:00 +0000 UTC,274.12,273.15,275.15,1013,100,3,20,90,mist
2018-02-04 15:00:00 +0000 UTC,274.11,273.15,275.15,1012,100,2,40,90,light rain
2018-02-04 15:00:00 +0000 UTC,274.11,273.15,275.15,1012,100,2,40,90,mist
2018-02-04 16:00:00 +0000 UTC,275.15,275.15,275.15,1012,100,1,333,90,light rain
2018-02-04 16:00:00 +0000 UTC,275.15,275.15,275.15,1012,100,1,333,90,mist
2018-02-04 17:00:00 +0000 UTC,275.79,275.15,276.15,1013,100,0,124,90,mist
2018-02-04 17:00:00 +0000 UTC,275.79,275.15,276.15,1013,100,0,124,90,light rain
2018-02-04 18:00:00 +0000 UTC,277.17,276.15,278.15,1012,100,0,124,90,light rain
2018-02-04 18:00:00 +0000 UTC,277.17,276.15,278.15,1012,100,0,124,90,mist
2018-02-04 19:00:00 +0000 UTC,277.48,277.15,278.15,1012,100,0,124,90,light rain
2018-02-04 19:00:00 +0000 UTC,277.48,277.15,278.15,1012,100,0,124,90,mist
2018-02-04 20:00:00 +0000 UTC,277.49,277.15,278.15,1011,100,2,200,90,light rain
2018-02-04 20:00:00 +0000 UTC,277.49,277.15,278.15,1011,100,2,200,90,mist
2018-02-04 21:00:00 +0000 UTC,278.82,278.15,279.15,1011,93,3,180,90,light rain
2018-02-04 21:00:00 +0000 UTC,278.82,278.15,279.15,1011,93,3,180,90,mist
2018-02-04 22:00:00 +0000 UTC,279.45,279.15,280.15,1012,100,1,215,90,mist
2018-02-04 23:00:00 +0000 UTC,279.11,278.15,280.15,1014,93,2,200,90,overcast clouds
2018-02-05 00:00:00 +0000 UTC,278.81,278.15,279.15,1014,100,3,220,90,overcast clouds
2018-02-05 01:00:00 +0000 UTC,279.1,278.15,280.15,1016,81,1,220,90,overcast clouds
2018-02-05 02:00:00 +0000 UTC,279.17,278.15,280.15,1016,87,4,240,90,overcast clouds
2018-02-05 03:00:00 +0000 UTC,278.83,278.15,279.15,1016,80,3,290,90,overcast clouds
2018-02-05 04:00:00 +0000 UTC,278.51,277.15,279.15,1016,86,2,260,90,overcast clouds
2018-02-05 05:00:00 +0000 UTC,277.88,275.15,279.15,1018,93,5,340,90,mist
2018-02-05 06:00:00 +0000 UTC,276.71,273.15,279.15,1019,75,5,290,90,light rain
2018-02-05 06:00:00 +0000 UTC,276.71,273.15,279.15,1019,75,5,290,90,mist
2018-02-05 07:00:00 +0000 UTC,275.87,272.15,278.15,1019,92,4,350,90,mist
2018-02-05 08:00:00 +0000 UTC,274.15,271.15,276.15,1019,80,6,290,90,overcast clouds
2018-02-05 09:00:00 +0000 UTC,273.21,270.15,275.15,1020,92,6,340,90,overcast clouds
2018-02-05 10:00:00 +0000 UTC,272.55,269.15,275.15,1021,92,6,350,90,overcast clouds
2018-02-05 11:00:00 +0000 UTC,271.53,269.15,273.15,1022,85,3,0,90,overcast clouds
2018-02-05 12:00:00 +0000 UTC,271.2,269.15,272.15,1022,85,3,350,90,overcast clouds
2018-02-05 13:00:00 +0000 UTC,270.88,268.15,272.15,1023,85,4,20,90,overcast clouds
2018-02-05 14:00:00 +0000 UTC,270.2,268.15,271.15,1023,85,3,30,90,overcast clouds
2018-02-05 15:00:00 +0000 UTC,270.51,269.15,271.15,1024,79,2,20,90,overcast clouds
2018-02-05 16:00:00 +0000 UTC,270.51,269.15,271.15,1024,79,2,30,90,overcast clouds
2018-02-05 17:00:00 +0000 UTC,271.47,270.15,272.15,1026,63,2,70,40,scattered clouds
2018-02-05 18:00:00 +0000 UTC,271.51,270.15,272.15,1023,73,1,360,90,overcast clouds
2018-02-05 19:00:00 +0000 UTC,273.49,272.15,274.15,1024,64,3,30,40,scattered clouds
2018-02-05 20:00:00 +0000 UTC,274.5,274.15,275.15,1021,59,2,170,1,sky is clear
2018-02-05 21:00:00 +0000 UTC,275.18,274.15,276.15,1021,59,2,0,1,sky is clear
2018-02-05 22:00:00 +0000 UTC,276.17,275.15,277.15,1022,55,1,50,1,sky is clear
2018-02-05 23:00:00 +0000 UTC,276.2,274.15,277.15,1021,59,1,170,1,sky is clear
2018-02-06 00:00:00 +0000 UTC,274.88,272.15,276.15,1021,68,2,190,1,sky is clear
2018-02-06 01:00:00 +0000 UTC,273.53,271.15,275.15,1022,74,2,230,1,sky is clear
2018-02-06 02:00:00 +0000 UTC,272.85,271.15,274.15,1021,74,2,220,1,sky is clear
2018-02-06 03:00:00 +0000 UTC,272.85,271.15,274.15,1022,74,3,230,1,sky is clear
2018-02-06 04:00:00 +0000 UTC,272.17,271.15,273.15,1021,79,2,240,1,sky is clear
2018-02-06 05:00:00 +0000 UTC,271.52,271.15,272.15,1022,86,1,10,20,few clouds
2018-02-06 06:00:00 +0000 UTC,271.47,271.15,272.15,1022,74,3,240,40,scattered clouds
2018-02-06 07:00:00 +0000 UTC,272.1,271.15,274.15,1022,69,4,260,90,overcast clouds
2018-02-06 08:00:00 +0000 UTC,272.77,271.15,275.15,1022,64,3,240,90,overcast clouds
2018-02-06 09:00:00 +0000 UTC,273.77,272.15,276.15,1022,59,3,220,90,overcast clouds
2018-02-06 10:00:00 +0000 UTC,273.77,272.15,276.15,1023,64,2,230,90,overcast clouds
2018-02-06 11:00:00 +0000 UTC,274.77,273.15,277.15,1024,60,2,230,90,overcast clouds
2018-02-06 12:00:00 +0000 UTC,275.17,274.15,276.15,1025,80,1,30,90,light rain
2018-02-06 13:00:00 +0000 UTC,275.45,274.15,277.15,1025,69,1,215,90,overcast clouds
2018-02-06 14:00:00 +0000 UTC,276.29,274.15,278.15,1027,86,1,195,90,overcast clouds
2018-02-06 15:00:00 +0000 UTC,276.89,276.15,278.15,1027,74,1,60,90,overcast clouds
2018-02-06 16:00:00 +0000 UTC,277.14,276.15,278.15,1028,69,1,195,90,overcast clouds
2018-02-06 17:00:00 +0000 UTC,278.5,278.15,279.15,1027,92,2,70,90,overcast clouds
2018-02-06 18:00:00 +0000 UTC,278.83,278.15,279.15,1026,75,2,80,90,overcast clouds
2018-02-06 19:00:00 +0000 UTC,279.15,279.15,279.15,1026,70,2,40,90,overcast clouds
2018-02-06 20:00:00 +0000 UTC,279.15,279.15,279.15,1025,70,2,40,90,overcast clouds
2018-02-06 21:00:00 +0000 UTC,279.48,279.15,280.15,1025,75,4,40,90,overcast clouds
2018-02-06 22:00:00 +0000 UTC,279.12,278.15,280.15,1025,75,3,60,90,light rain
2018-02-06 23:00:00 +0000 UTC,278.12,277.15,279.15,1024,75,4,50,90,light rain
2018-02-06 23:00:00 +0000 UTC,278.12,277.15,279.15,1024,75,4,50,90,mist
2018-02-07 00:00:00 +0000 UTC,277.44,276.15,279.15,1024,75,4,30,90,moderate rain
2018-02-07 00:00:00 +0000 UTC,277.44,276.15,279.15,1024,75,4,30,90,mist
2018-02-07 01:00:00 +0000 UTC,276.8,276.15,277.15,1025,93,4,10,90,light rain
2018-02-07 01:00:00 +0000 UTC,276.8,276.15,277.15,1025,93,4,10,90,mist
2018-02-07 02:00:00 +0000 UTC,276.8,276.15,277.15,1024,93,3,40,75,mist
2018-02-07 03:00:00 +0000 UTC,276.8,276.15,277.15,1024,93,2,40,90,mist
2018-02-07 04:00:00 +0000 UTC,276.8,276.15,277.15,1022,93,3,20,75,mist
2018-02-07 05:00:00 +0000 UTC,276.8,276.15,277.15,1022,93,3,360,75,mist
2018-02-07 06:00:00 +0000 UTC,276.12,275.15,277.15,1021,100,2,360,75,mist
2018-02-07 06:00:00 +0000 UTC,276.12,275.15,277.15,1021,100,2,360,75,fog
2018-02-07 07:00:00 +0000 UTC,276.8,276.15,277.15,1019,93,2,20,75,mist
2018-02-07 08:00:00 +0000 UTC,277.15,277.15,277.15,1019,100,1,330,75,mist
2018-02-07 09:00:00 +0000 UTC,277.5,277.15,278.15,1017,100,1,60,90,light rain
2018-02-07 09:00:00 +0000 UTC,277.5,277.15,278.15,1017,100,1,60,90,mist
2018-02-07 10:00:00 +0000 UTC,277.86,277.15,279.15,1017,100,2,10,90,light rain
2018-02-07 10:00:00 +0000 UTC,277.86,277.15,279.15,1017,100,2,10,90,mist
2018-02-07 11:00:00 +0000 UTC,279.61,277.15,283.15,1018,100,5,205,90,heavy intensity rain
2018-02-07 11:00:00 +0000 UTC,279.61,277.15,283.15,1018,100,5,205,90,mist
2018-02-07 12:00:00 +0000 UTC,280.26,278.15,283.15,1017,100,2,130,90,heavy intensity rain
2018-02-07 12:00:00 +0000 UTC,280.26,278.15,283.15,1017,100,2,130,90,mist
2018-02-07 13:00:00 +0000 UTC,280.57,278.15,283.15,1017,100,5,205,90,heavy intensity rain
2018-02-07 13:00:00 +0000 UTC,280.57,278.15,283.15,1017,100,5,205,90,mist
2018-02-07 14:00:00 +0000 UTC,280.89,279.15,283.15,1018,100,2,170,90,light rain
2018-02-07 14:00:00 +0000 UTC,280.89,279.15,283.15,1018,100,2,170,90,mist
2018-02-07 15:00:00 +0000 UTC,281.88,280.15,283.15,1017,100,3,228,90,mist
2018-02-07 15:00:00 +0000 UTC,281.88,280.15,283.15,1017,100,3,228,90,fog
2018-02-07 16:00:00 +0000 UTC,282.54,281.15,284.15,1017,93,3,320,90,light rain
2018-02-07 16:00:00 +0000 UTC,282.54,281.15,284.15,1017,93,3,320,90,mist
2018-02-07 17:00:00 +0000 UTC,281.06,278.15,283.15,1017,100,2,277,90,mist
2018-02-07 18:00:00 +0000 UTC,280.38,277.15,282.15,1018,100,4,270,90,light rain
2018-02-07 18:00:00 +0000 UTC,280.38,277.15,282.15,1018,100,4,270,90,mist
2018-02-07 19:00:00 +0000 UTC,279.73,277.15,281.15,1019,100,1,0,90,light rain
2018-02-07 19:00:00 +0000 UTC,279.73,277.15,281.15,1019,100,1,0,90,mist
2018-02-07 20:00:00 +0000 UTC,279.42,277.15,281.15,1020,100,1,30,90,light rain
2018-02-07 20:00:00 +0000 UTC,279.42,277.15,281.15,1020,100,1,30,90,mist
2018-02-07 21:00:00 +0000 UTC,278.06,275.15,280.15,1021,100,5,20,90,light rain
2018-02-07 21:00:00 +0000 UTC,278.06,275.15,280.15,1021,100,5,20,90,mist
2018-02-07 22:00:00 +0000 UTC,276.73,274.15,278.15,1022,93,4,10,90,mist
2018-02-07 23:00:00 +0000 UTC,275.73,273.15,277.15,1024,86,4,360,90,overcast clouds
2018-02-08 00:00:00 +0000 UTC,275.09,273.15,276.15,1025,93,3,360,90,overcast clouds
2018-02-08 01:00:00 +0000 UTC,275.09,273.15,276.15,1026,86,2,10,90,overcast clouds
2018-02-08 02:00:00 +0000 UTC,274.44,273.15,275.15,1027,94,4,10,75,broken clouds
2018-02-08 03:00:00 +0000 UTC,274.09,272.15,275.15,1027,80,4,360,90,overcast clouds
2018-02-08 04:00:00 +0000 UTC,273.77,272.15,275.15,1028,80,4,360,90,overcast clouds
2018-02-08 05:00:00 +0000 UTC,273.44,272.15,274.15,1028,80,3,10,90,overcast clouds
2018-02-08 06:00:00 +0000 UTC,273.09,271.15,274.15,1029,80,2,30,90,overcast clouds
2018-02-08 07:00:00 +0000 UTC,272.44,271.15,273.15,1029,91,4,10,90,overcast clouds
2018-02-08 08:00:00 +0000 UTC,272.11,271.15,273.15,1029,96,4,360,90,overcast clouds
2018-02-08 09:00:00 +0000 UTC,272.11,271.15,273.15,1029,90,3,360,90,overcast clouds
2018-02-08 10:00:00 +0000 UTC,271.11,270.15,272.15,1029,80,3,10,90,overcast clouds
2018-02-08 11:00:00 +0000 UTC,271.12,270.15,272.15,1030,80,2,360,90,overcast clouds
2018-02-08 12:00:00 +0000 UTC,271.11,270.15,272.15,1030,80,2,10,90,overcast clouds
2018-02-08 13:00:00 +0000 UTC,270.79,270.15,272.15,1031,74,2,360,90,overcast clouds
2018-02-08 14:00:00 +0000 UTC,271.44,270.15,272.15,1032,80,2,10,90,overcast clouds
2018-02-08 15:00:00 +0000 UTC,272.76,271.15,274.15,1033,74,3,360,40,scattered clouds
2018-02-08 16:00:00 +0000 UTC,274.44,273.15,275.15,1033,69,2,30,20,few clouds
2018-02-08 17:00:00 +0000 UTC,275.8,275.15,276.15,1033,64,1,26,20,few clouds
2018-02-08 18:00:00 +0000 UTC,277.8,277.15,278.15,1032,60,2,330,1,sky is clear
2018-02-08 19:00:00 +0000 UTC,278.8,278.15,279.15,1031,45,2,320,1,sky is clear
2018-02-08 20:00:00 +0000 UTC,280.48,280.15,281.15,1030,42,1,46,1,sky is clear
2018-02-08 21:00:00 +0000 UTC,281.15,281.15,281.15,1030,42,1,350,20,few clouds
2018-02-08 22:00:00 +0000 UTC,281.47,281.15,282.15,1030,39,1,46,20,few clouds
2018-02-08 23:00:00 +0000 UTC,279.8,279.15,280.15,1030,48,2,340,40,scattered clouds
2018-02-09 00:00:00 +0000 UTC,277.79,277.15,279.15,1030,48,2,20,20,few clouds
2018-02-09 01:00:00 +0000 UTC,276.82,276.15,277.15,1030,60,2,70,1,sky is clear
2018-02-09 02:00:00 +0000 UTC,275.14,274.15,276.15,1030,64,2,360,1,sky is clear
2018-02-09 03:00:00 +0000 UTC,274.79,274.15,276.15,1030,64,2,10,1,sky is clear
2018-02-09 04:00:00 +0000 UTC,273.18,272.15,274.15,1030,81,1,70,1,sky is clear
2018-02-09 05:00:00 +0000 UTC,273.85,272.15,275.15,1029,74,1,120,1,sky is clear
2018-02-09 06:00:00 +0000 UTC,271.82,271.15,272.15,1029,86,1,120,1,sky is clear
2018-02-09 07:00:00 +0000 UTC,272.53,271.15,274.15,1028,92,1,30,1,sky is clear
2018-02-09 08:00:00 +0000 UTC,271.86,271.15,273.15,1028,92,1,198,1,sky is clear
2018-02-09 09:00:00 +0000 UTC,271.86,271.15,273.15,1027,92,1,198,1,sky is clear
2018-02-09 10:00:00 +0000 UTC,272.2,270.15,274.15,1028,92,1,198,1,sky is clear
2018-02-09 11:00:00 +0000 UTC,271.57,270.15,274.15,1028,92,2,60,20,few clouds
2018-02-09 12:00:00 +0000 UTC,271.88,270.15,274.15,1028,92,1,190,20,few clouds
2018-02-09 13:00:00 +0000 UTC,271.53,270.15,273.15,1029,92,1,190,20,few clouds
2018-02-09 14:00:00 +0000 UTC,274.24,272.15,277.15,1029,81,1,40,40,scattered clouds
2018-02-09 15:00:00 +0000 UTC,277.21,276.15,279.15,1029,81,1,152,40,scattered clouds
2018-02-09 16:00:00 +0000 UTC,279.86,279.15,281.15,1029,81,1,152,75,broken clouds
2018-02-09 17:00:00 +0000 UTC,282.51,281.15,283.15,1028,77,0,208,75,broken clouds
2018-02-09 18:00:00 +0000 UTC,284.48,284.15,285.15,1027,50,1,0,75,broken clouds
2018-02-09 19:00:00 +0000 UTC,286.12,285.15,287.15,1025,47,0,208,40,scattered clouds
2018-02-09 20:00:00 +0000 UTC,287.45,286.15,289.15,1023,44,3,30,75,broken clouds
2018-02-09 21:00:00 +0000 UTC,288.11,287.15,289.15,1023,38,2,80,75,broken clouds
2018-02-09 22:00:00 +0000 UTC,288.8,288.15,289.15,1022,36,1,100,90,overcast clouds
2018-02-09 23:00:00 +0000 UTC,287.15,287.15,287.15,1022,44,2,40,75,broken clouds
2018-02-10 00:00:00 +0000 UTC,284.5,283.15,285.15,1022,46,2,90,40,scattered clouds
2018-02-10 01:00:00 +0000 UTC,283.88,281.15,286.15,1023,50,1,130,40,scattered clouds
2018-02-10 02:00:00 +0000 UTC,283.52,281.15,285.15,1023,53,1,280,75,broken clouds
2018-02-10 03:00:00 +0000 UTC,282.52,280.15,284.15,1022,57,1,250,90,overcast clouds
2018-02-10 04:00:00 +0000 UTC,280.53,279.15,282.15,1022,70,1,50,40,scattered clouds
2018-02-10 05:00:00 +0000 UTC,280.56,278.15,283.15,1022,70,2,330,75,broken clouds
2018-02-10 06:00:00 +0000 UTC,281.24,279.15,284.15,1021,75,2,50,90,overcast clouds
2018-02-10 07:00:00 +0000 UTC,282.21,281.15,284.15,1021,65,1,219,90,overcast clouds
2018-02-10 08:00:00 +0000 UTC,281.51,280.15,282.15,1021,81,1,50,90,light rain
2018-02-10 08:00:00 +0000 UTC,281.51,280.15,282.15,1021,81,1,50,90,mist
2018-02-10 09:00:00 +0000 UTC,280.5,280.15,281.15,1020,87,0,213,90,moderate rain
2018-02-10 09:00:00 +0000 UTC,280.5,280.15,281.15,1020,87,0,213,90,mist
2018-02-10 10:00:00 +0000 UTC,280.83,280.15,281.15,1020,93,2,350,90,light rain
2018-02-10 10:00:00 +0000 UTC,280.83,280.15,281.15,1020,93,2,350,90,fog
2018-02-10 11:00:00 +0000 UTC,280.87,279.15,282.15,1020,93,1,50,90,light rain
2018-02-10 11:00:00 +0000 UTC,280.87,279.15,282.15,1020,93,1,50,90,fog
2018-02-10 12:00:00 +0000 UTC,280.86,280.15,282.15,1020,93,2,30,90,mist
2018-02-10 12:00:00 +0000 UTC,280.86,280.15,282.15,1020,93,2,30,90,fog
2018-02-10 13:00:00 +0000 UTC,280.86,280.15,282.15,1021,93,2,60,90,mist
2018-02-10 13:00:00 +0000 UTC,280.86,280.15,282.15,1021,93,2,60,90,fog
2018-02-10 14:00:00 +0000 UTC,280.86,280.15,282.15,1021,93,0,144,90,fog
2018-02-10 15:00:00 +0000 UTC,280.83,280.15,281.15,1020,100,2,70,90,moderate rain
2018-02-10 15:00:00 +0000 UTC,280.83,280.15,281.15,1020,100,2,70,90,mist
2018-02-10 15:00:00 +0000 UTC,280.83,280.15,281.15,1020,100,2,70,90,fog
2018-02-10 16:00:00 +0000 UTC,281.15,281.15,281.15,1020,93,3,10,90,moderate rain
2018-02-10 16:00:00 +0000 UTC,281.15,281.15,281.15,1020,93,3,10,90,mist
2018-02-10 16:00:00 +0000 UTC,281.15,281.15,281.15,1020,93,3,10,90,fog
2018-02-10 17:00:00 +0000 UTC,281.15,281.15,281.15,1019,100,1,320,90,mist
2018-02-10 17:00:00 +0000 UTC,281.15,281.15,281.15,1019,100,1,320,90,light rain
2018-02-10 18:00:00 +0000 UTC,280.81,280.15,281.15,1019,100,1,320,90,mist
2018-02-10 18:00:00 +0000 UTC,280.81,280.15,281.15,1019,100,1,320,90,light rain
2018-02-10 18:00:00 +0000 UTC,280.81,280.15,281.15,1019,100,1,320,90,fog
2018-02-10 19:00:00 +0000 UTC,281.82,281.15,282.15,1017,93,1,146,90,moderate rain
2018-02-10 19:00:00 +0000 UTC,281.82,281.15,282.15,1017,93,1,146,90,mist
2018-02-10 20:00:00 +0000 UTC,282.5,282.15,283.15,1016,100,2,30,90,light rain
2018-02-10 20:00:00 +0000 UTC,282.5,282.15,283.15,1016,100,2,30,90,mist
2018-02-10 21:00:00 +0000 UTC,281.82,281.15,282.15,1016,100,3,60,90,heavy intensity rain
2018-02-10 21:00:00 +0000 UTC,281.82,281.15,282.15,1016,100,3,60,90,mist
2018-02-10 22:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,170,90,heavy intensity rain
2018-02-10 22:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,170,90,mist
2018-02-10 22:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,170,90,fog
2018-02-10 23:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,10,90,moderate rain
2018-02-10 23:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,10,90,mist
2018-02-11 00:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,70,90,moderate rain
2018-02-11 00:00:00 +0000 UTC,282.15,282.15,282.15,1016,100,2,70,90,mist
